,tweet_id,timestamp,text,rating_numerator,rating_denominator,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorite_count,retweet_count
1069,700002074055016451,2016-02-17 17:01:14,This is Thumas. He covered himself in nanners for maximum camouflage. It didn't work. I can still see u Thumas. 9/10 https://t.co/x0ZDlNqfb1,9,10,Chihuahua,36%,True,schipperke,24%,True,pug,16%,True,3030,1198
1070,699801817392291840,2016-02-17 03:45:29,This is Cooper. He began to tear up when his bone was taken from him. 11/10 stay strong pupper https://t.co/qI8yvqKG02,11,10,golden retriever,80%,True,Irish setter,4%,True,Labrador retriever,2%,True,2773,849
1071,699788877217865730,2016-02-17 02:54:04,Say hello to Nala. She's a Freckled High Bruschetta. Petable af. 12/10 https://t.co/5bjrIRqByp,12,10,Border terrier,35%,True,toy poodle,16%,True,Norwegian elkhound,9%,True,2060,469
1072,699779630832685056,2016-02-17 02:17:19,Take all my money. 10/10 https://t.co/B28ebc5LzQ,10,10,malinois,70%,True,German shepherd,16%,True,Great Dane,5%,True,2502,1108
1073,699775878809702401,2016-02-17 02:02:25,Meet Fillup. Spaghetti is his main weakness. Also pissed because he's rewarded with cat treats 11/10 it'll be ok pup https://t.co/TEHu55ZQKD,11,10,Dandie Dinmont,27%,True,Old English sheepdog,16%,True,otterhound,10%,True,1807,538
1074,699691744225525762,2016-02-16 20:28:06,"This is Dave. He's a tropical pup. Short lil legs (dachshund mix?) Excels underwater, but refuses to eat kibble 5/10 https://t.co/ZJnCxlIf62",5,10,hippopotamus,98%,False,sea lion,0%,False,dugong,0%,False,9448,4153
1075,699446877801091073,2016-02-16 04:15:05,"This is Archie. He's undercover in all these pics. Not actually a bee, cow, or Hawaiian. Sneaky af. 12/10 https://t.co/9fojElzIxx",12,10,Pembroke,96%,True,Cardigan,2%,True,Chihuahua,0%,True,5506,2398
1076,699434518667751424,2016-02-16 03:25:58,I know this is a tad late but here's a wonderful Valentine's Day pupper 12/10 https://t.co/hTE2PEwGvi,12,10,golden retriever,83%,True,kuvasz,10%,True,Labrador retriever,2%,True,2029,466
1077,699423671849451520,2016-02-16 02:42:52,"""Don't ever talk to me or my son again."" ...both 10/10 https://t.co/b8ncwl6TlE",10,10,pug,99%,True,French bulldog,0%,True,bull mastiff,0%,True,1252,288
1078,699413908797464576,2016-02-16 02:04:04,"Meet Miley. She's a Scandinavian Hollabackgirl. Incalculably fluffy, unamused af. 11/10 would squeeze aggressively https://t.co/6r4GFZY5WS",11,10,Samoyed,51%,True,malamute,15%,True,Eskimo dog,9%,True,1931,569
1079,699370870310113280,2016-02-15 23:13:03,Say hello to Calbert. He doesn't have enough legs. Wtf Calbert. Still havin a blast tho. 11/10 would pet extra well https://t.co/iNFIHvcVur,11,10,cairn,33%,True,Chihuahua,20%,True,Border terrier,13%,True,1750,391
1080,699323444782047232,2016-02-15 20:04:36,"""I'm bathing the children what do you want?""  ...both 10/10 https://t.co/Rizm1LWh4z",10,10,Labrador retriever,30%,True,doormat,30%,False,sliding door,7%,False,2896,783
1081,699088579889332224,2016-02-15 04:31:20,This is Charl. He's a bully. Chucks that dumbbell around like its nothing. Sharp neck. Exceptionally unfluffy. 3/10 https://t.co/VfLoDZecJ7,3,10,mousetrap,45%,False,banded gecko,25%,False,common iguana,6%,False,2086,563
1082,699079609774645248,2016-02-15 03:55:41,Meet Reagan. He's a Persnicketus Derpson. Great with kids. Permanently caught off guard. 8/10 https://t.co/A2j2StfNgL,8,10,schipperke,66%,True,Chesapeake Bay retriever,11%,True,kelpie,9%,True,2259,571
1083,699072405256409088,2016-02-15 03:27:04,ERMAHGERD 12/10 please enjoy https://t.co/7WrAWKdBac,12,10,Shih-Tzu,59%,True,Pekinese,21%,True,Maltese dog,15%,True,2714,1076
1084,699036661657767936,2016-02-15 01:05:02,HAPPY V-DAY FROM YOUR FAV PUPPER SQUAD 13/10 for all https://t.co/7u6VnZ1UFe,13,10,Chihuahua,22%,True,toyshop,17%,False,Weimaraner,16%,True,2400,1088
1085,698989035503689728,2016-02-14 21:55:47,This is Oliver. He does toe touches in his sleep. 13/10 precious af https://t.co/3BrRIWjG35,13,10,Norfolk terrier,24%,True,Irish terrier,24%,True,golden retriever,8%,True,3075,876
1086,698953797952008193,2016-02-14 19:35:46,Meet CeCe. She wanted to take a selfie before her first day as a lumberjack. 11/10 crushing traditional gender roles https://t.co/oW9XMYG3F4,11,10,Italian greyhound,38%,True,redbone,10%,True,shower cap,7%,False,2482,827
1087,698907974262222848,2016-02-14 16:33:40,This dog is never sure if he's doing the right thing. 10/10 https://t.co/GXq43zFfBu,10,10,German short-haired pointer,98%,True,bluetick,0%,True,curly-coated retriever,0%,True,2338,553
1088,698710712454139905,2016-02-14 03:29:49,This is Cuddles. He's not entirely sure how doors work. 10/10 I believe in you Cuddles https://t.co/rKjK88D05Z,10,10,Samoyed,32%,True,shoji,16%,False,prison,10%,False,2266,616
1089,698703483621523456,2016-02-14 03:01:06,This is Rusty. He has no respect for POULTRY products. Unbelievable af. 7/10 would still pet https://t.co/hEH19t1eFp,7,10,Brittany spaniel,93%,True,Welsh springer spaniel,3%,True,beagle,1%,True,1324,335
1090,698635131305795584,2016-02-13 22:29:29,Here we are witnessing five Guatemalan Birch Floofs in their natural habitat. All 12/10 (Vid by @pootdanielle) https://t.co/rb8nzVNh7F,12,10,Samoyed,15%,True,kuvasz,8%,True,West Highland white terrier,2%,True,1198,312
1091,698549713696649216,2016-02-13 16:50:04,This is Claude. He's trying to be seductive but he forgot to turn on the fireplace. 9/10 damn it Claude https://t.co/EPdQquc1dG,9,10,French bulldog,99%,True,Boston bull,0%,True,boxer,0%,True,2149,558
1092,698355670425473025,2016-02-13 03:59:01,This is Jessiga. She's a Tasmanian McCringleberry. Selfies make her uncomfortable. 10/10 would pet in time of need https://t.co/MrdPZz1CGk,10,10,pug,99%,True,Pekinese,0%,True,sunglasses,0%,False,1703,395
1093,698342080612007937,2016-02-13 03:05:01,This is Maximus. He's training for the tetherball world championship. The grind never stops. 11/10 (vid by @Amuly21) https://t.co/VmFfWMjNkp,11,10,boxer,88%,True,Saint Bernard,3%,True,Staffordshire bullterrier,1%,True,2074,870
1094,698262614669991936,2016-02-12 21:49:15,This is Franklin. He's a yoga master. Trying to get rid of those rolls. Dedicated af. 11/10 keep it up pup https://t.co/S712MJXulD,11,10,Italian greyhound,10%,True,basset,7%,True,Staffordshire bullterrier,6%,True,4397,1795
1095,698195409219559425,2016-02-12 17:22:12,Meet Beau &amp; Wilbur. Wilbur stole Beau's bed from him. Wilbur now has so much room for activities. 9/10 for both pups https://t.co/GPaoH5qWEk,9,10,Labrador retriever,64%,True,American Staffordshire terrier,10%,True,dalmatian,5%,True,15506,5441
1096,698178924120031232,2016-02-12 16:16:41,This is Lily. She accidentally dropped all her Kohl's cash overboard. Day officially ruined. 10/10 hang in there pup https://t.co/BJbtCqGwZK,10,10,Chesapeake Bay retriever,35%,True,malinois,20%,True,Labrador retriever,15%,True,2589,674
1097,697995514407682048,2016-02-12 04:07:53,"""Dammit hooman quit playin I jus wanna wheat thin"" 11/10 https://t.co/yAASRDPJnQ",11,10,Staffordshire bullterrier,28%,True,Boston bull,16%,True,American Staffordshire terrier,12%,True,1411,305
1098,697990423684476929,2016-02-12 03:47:39,This is Doug. He's a Draconian Jabbawockee. Rad tongue. Ears are borderline legendary 11/10 would pet with a purpose https://t.co/MVvbQW88Pv,11,10,Pembroke,98%,True,Cardigan,1%,True,Shetland sheepdog,0%,True,3016,1168
1099,697943111201378304,2016-02-12 00:39:39,This is Cassie. She goes door to door trying to find the owner of this baguette. No luck so far. 10/10 https://t.co/e8bj97CisO,10,10,Great Dane,12%,True,Greater Swiss Mountain dog,11%,True,German short-haired pointer,9%,True,2198,614
1100,697881462549430272,2016-02-11 20:34:41,This is Carter. He wakes up in the morning and pisses excellence. 10/10 best there is plain and simple https://t.co/pHktDjpFr8,10,10,washbasin,17%,False,paper towel,16%,False,toilet tissue,9%,False,2779,1054
1101,697616773278015490,2016-02-11 03:02:54,This pupper doubles as a hallway rug. Very rare. Versatile af. 11/10 https://t.co/Jxd5pR02Cn,11,10,Lhasa,52%,True,Shih-Tzu,40%,True,Tibetan terrier,3%,True,2891,921
1102,697596423848730625,2016-02-11 01:42:02,Here's a pupper with a piece of pizza. Two of everybody's favorite things in one photo. 11/10 https://t.co/5USjFjKI7Z,11,10,Shetland sheepdog,62%,True,collie,36%,True,Pembroke,0%,True,2771,1133
1103,697575480820686848,2016-02-11 00:18:49,This is Ole. He's not sure how to gravity. 8/10 https://t.co/PsqqotpBBQ,8,10,Siamese cat,25%,False,whippet,11%,True,bull mastiff,10%,True,1882,452
1104,697482927769255936,2016-02-10 18:11:03,Meet Blipson. He's a Doowap Hufflepuff. That Ugg is his temporary home while he's struggling with unemployment 11/10 https://t.co/YKvt0J5MXr,11,10,bath towel,11%,False,Christmas stocking,10%,False,weasel,10%,False,2233,599
1105,697270446429966336,2016-02-10 04:06:43,This is Bentley. He got stuck on his 3rd homework problem. Picturing the best case scenario if he drops out. 10/10 https://t.co/7rS33sCKMS,10,10,toy poodle,88%,True,miniature poodle,10%,True,Norfolk terrier,0%,True,4343,1714
1106,697259378236399616,2016-02-10 03:22:44,"Please stop sending in saber-toothed tigers. This is getting ridiculous. We only rate dogs.
...8/10 https://t.co/iAeQNueou8",8,10,Great Dane,99%,True,boxer,0%,True,whippet,0%,True,3041,901
1107,697255105972801536,2016-02-10 03:05:46,Meet Charlie. He likes to kiss all the big milk dogs with the rad earrings. Passionate af. 10/10 just a great guy https://t.co/Oe0XSGmfoP,10,10,Great Dane,17%,True,malinois,16%,True,Doberman,11%,True,2847,1053
1108,697242256848379904,2016-02-10 02:14:42,This is Oakley. He has a massive tumor growing on his head. Seems benign tho. 10/10 would pet around tumor https://t.co/7GQ7BTxywN,10,10,grey fox,23%,False,Siamese cat,16%,False,Eskimo dog,6%,True,2325,616
1109,696900204696625153,2016-02-09 03:35:31,This is Rosie. She's a Benebark Cumberpatch. Sleepy af. 12/10 would snug for days https://t.co/NKuON5Al8i,12,10,Chihuahua,29%,True,Pembroke,26%,True,basenji,13%,True,2915,937
1110,696894894812565505,2016-02-09 03:14:25,These two pirates crashed their ship and don't know what to do now. Very irresponsible of them. Both 9/10 https://t.co/RJvUjgGH5z,9,10,Appenzeller,66%,True,beagle,10%,True,Greater Swiss Mountain dog,6%,True,2167,615
1111,696886256886657024,2016-02-09 02:40:05,Guys I found the dog from Up. 12/10 https://t.co/WqoZtX9jmJ,12,10,kuvasz,38%,True,golden retriever,28%,True,dingo,5%,False,4443,1629
1112,696877980375769088,2016-02-09 02:07:12,This is Misty. She's in a predicament. Not sure what next move should be. 9/10 stay calm pupper I'm comin https://t.co/XhR7PAgcwF,9,10,space heater,20%,False,spatula,12%,False,vacuum,11%,False,2260,637
1113,696754882863349760,2016-02-08 17:58:03,This is Reptar. He specifically asked for his skis to have four bindings. He's not happy. Quite perturbed tbh. 10/10 https://t.co/l9k7TPP7Tp,10,10,weasel,13%,False,toy poodle,9%,True,Scottish deerhound,9%,True,1371,328
1114,696713835009417216,2016-02-08 15:14:57,This is Trevith. He's a Swiss Mountain Roadwoof. Breeze too powerful. 9/10 stay strong pupper https://t.co/6J8Ibwy1X6,9,10,car mirror,37%,False,Chesapeake Bay retriever,32%,True,vizsla,11%,True,2176,584
1115,696488710901260288,2016-02-08 00:20:23,12/10 revolutionary af https://t.co/zKzq4nIY86,12,10,briard,36%,True,Scotch terrier,16%,True,giant schnauzer,12%,True,2306,926
1116,696405997980676096,2016-02-07 18:51:43,This is Berb. He just found out that they have made 31 Kidz Bop CD's. Downright terrifying. 7/10 hang in there Berb https://t.co/CIFLjiTFwZ,7,10,borzoi,13%,True,Walker hound,8%,True,Great Pyrenees,6%,True,2925,1051
1117,695816827381944320,2016-02-06 03:50:33,Here's a dog enjoying a sunset. 11/10 would trade lives with https://t.co/VsQdLxrv9h,11,10,Pomeranian,38%,True,chow,20%,True,sunglasses,13%,False,2757,1053
1118,695794761660297217,2016-02-06 02:22:53,This is Wyatt. His throne is modeled after him. 13/10 Wyatt is a very big deal https://t.co/PccQ1CFEDd,13,10,Samoyed,96%,True,Arctic fox,3%,False,white wolf,0%,False,2915,707
1119,695629776980148225,2016-02-05 15:27:17,Meet Calvin. He's proof that degrees mean absolutely nothing. 8/10 straighten up pup https://t.co/NIvxgSQ9BS,8,10,Old English sheepdog,69%,True,otterhound,23%,True,West Highland white terrier,1%,True,4200,1892
1120,695446424020918272,2016-02-05 03:18:42,We normally don't rate unicorns but this one has 3 ears so it must be super rare. 12/10 majestic af https://t.co/f9qlKiv39T,12,10,basenji,74%,True,Cardigan,12%,True,Pembroke,11%,True,4087,1651
1121,695409464418041856,2016-02-05 00:51:51,This is Bob. He just got back from his job interview and realized his ear was inside-out the whole time. 10/10 https://t.co/lORINwFXIV,10,10,pug,99%,True,bull mastiff,0%,True,Pekinese,0%,True,7983,3239
1122,695314793360662529,2016-02-04 18:35:39,This is Colin. He really likes green beans. It's tearing his family apart. 10/10 please pray for Colin https://t.co/ioFy0cmK03,10,10,Maltese dog,67%,True,Lhasa,12%,True,Pekinese,4%,True,3336,1297
1123,695095422348574720,2016-02-04 04:03:57,This is just a beautiful pupper good shit evolution. 12/10 https://t.co/2L8pI0Z2Ib,12,10,papillon,22%,True,Chihuahua,21%,True,Border collie,9%,True,2454,550
1124,695074328191332352,2016-02-04 02:40:08,This is Lorenzo. He's educated af. Just graduated college. 11/10 poor pupper can't even comprehend his debt https://t.co/dH3GzcjCtQ,11,10,Shih-Tzu,51%,True,Tibetan terrier,7%,True,Lhasa,6%,True,2609,993
1125,695064344191721472,2016-02-04 02:00:27,"This may be the greatest video I've ever been sent. 4/10 for Charles the puppy, 13/10 overall. (Vid by @stevenxx_) https://t.co/uaJmNgXR2P",4,10,seat belt,52%,False,sunglasses,7%,False,ice lolly,5%,False,1476,528
1126,695051054296211456,2016-02-04 01:07:39,"Meet Brian (pronounced ""Kirk""). He's not amused by ur churlish tomfoolery. Once u put him down you're done for. 6/10 https://t.co/vityMwPKKi",6,10,Boston bull,76%,True,pug,7%,True,Chihuahua,4%,True,2430,716
1127,694905863685980160,2016-02-03 15:30:43,This is Archie. He's a Bisquick Taj Mapaw. Too many people are touching him. It is doing him a discomfort. 10/10 https://t.co/CJJpjTMzPQ,10,10,bow tie,44%,False,fur coat,13%,False,black-footed ferret,8%,False,2533,834
1128,694669722378485760,2016-02-02 23:52:22,This is Phil. He's an important dog. Can control the seasons. Magical as hell. 12/10 would let him sign my forehead https://t.co/9mb0P2rjk2,12,10,beaver,45%,False,mongoose,22%,False,marmot,14%,False,32988,13059
1129,694352839993344000,2016-02-02 02:53:12,Meet Oliviér. He takes killer selfies. Has a dog of his own. It leaps at random &amp; can't bark for shit. 10/10 &amp; 5/10 https://t.co/6NgsQJuSBJ,10,10,Australian terrier,40%,True,Yorkshire terrier,32%,True,silky terrier,10%,True,1880,540
1130,694329668942569472,2016-02-02 01:21:07,Meet Grady. He's very hungry. Too bad no one can find his food bowl. 9/10 poor pupper https://t.co/oToIkYnEGn,9,10,boxer,99%,True,bull mastiff,0%,True,Saint Bernard,0%,True,1818,449
1131,694206574471057408,2016-02-01 17:11:59,"""Martha come take a look at this. I'm so fed up with the media's unrealistic portrayal of dogs these days."" 10/10 https://t.co/Sd4qAdSRqI",10,10,Shih-Tzu,35%,True,toy poodle,15%,True,Maltese dog,11%,True,3814,1850
1132,694183373896572928,2016-02-01 15:39:48,This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear. 9/10 https://t.co/pVebzwRioD,9,10,teddy,44%,False,Pekinese,8%,True,Shih-Tzu,7%,True,2705,842
1133,694001791655137281,2016-02-01 03:38:15,This is Chester. He's a Benefloof Cumberbark. Fabulous ears. Nifty shirt. Was probably on sale. Nice hardwood. 11/10 https://t.co/YoII7tWXMT,11,10,Pembroke,76%,True,Cardigan,22%,True,Chihuahua,0%,True,3137,924
1134,693942351086120961,2016-01-31 23:42:03,This is Kobe. He's a Speckled Rorschach. Requests that someone holds his hand during car rides. 10/10 sick interior https://t.co/LCA6Fr3X2M,10,10,groenendael,55%,True,Norwegian elkhound,15%,True,schipperke,8%,True,1621,328
1135,693647888581312512,2016-01-31 04:11:58,What kind of person sends in a pic without a dog in it? So churlish. Neat rug tho 7/10 https://t.co/LSTAwTdTaw,7,10,washbasin,27%,False,doormat,16%,False,bathtub,6%,False,2474,517
1136,693642232151285760,2016-01-31 03:49:30,Meet Freddery. He's a Westminster Toblerone. Seems to enjoy car rides. 9/10 would pat on the head approvingly https://t.co/6BS9XEip9a,9,10,Scottish deerhound,11%,True,bluetick,7%,True,German short-haired pointer,6%,True,2348,376
1137,693629975228977152,2016-01-31 03:00:47,This pupper is afraid of its own feet. 12/10 would comfort https://t.co/Tn9Mp0oPoJ,12,10,pug,84%,True,French bulldog,6%,True,Boston bull,3%,True,2260,719
1138,693622659251335168,2016-01-31 02:31:43,When you keepin the popcorn bucket in your lap and she reach for some... 10/10 https://t.co/a1IrjaID3X,10,10,malamute,44%,True,Siberian husky,38%,True,Eskimo dog,16%,True,1418,337
1139,693590843962331137,2016-01-31 00:25:18,Meet Phil. He's big af. Currently destroying this nice family home. Completely uncalled for. 3/10 not a good pupper https://t.co/fShNNhBWYx,3,10,dining table,38%,False,grey fox,10%,False,Siamese cat,9%,False,4656,1778
1140,693486665285931008,2016-01-30 17:31:20,This is Lincoln. He doesn't understand his new jacket. 11/10 please enjoy (vid by @GraceIsTheName8) https://t.co/S6cQsIoX27,11,10,sea lion,51%,False,Siamese cat,29%,False,black-footed ferret,3%,False,1627,566
1141,693280720173801472,2016-01-30 03:52:58,This is Sadie and her 2 pups Shebang &amp; Ruffalo. Sadie says single parenting is challenging but rewarding. All 10/10 https://t.co/UzbhwXcLne,10,10,Labrador retriever,34%,True,bull mastiff,17%,True,box turtle,16%,False,3084,1122
1142,693262851218264065,2016-01-30 02:41:58,I hope you guys enjoy this beautiful snowy pupper as much as I did. 11/10 https://t.co/DYUsHtL2aR,11,10,golden retriever,98%,True,Labrador retriever,0%,True,kuvasz,0%,True,2043,452
